12-16-2024 11:33:36-log: Cannot access game frame or container.
12-16-2024 11:33:36-debug: asset-db:require-engine-code (1085ms)
12-16-2024 11:33:37-log: Cocos Creator v3.8.1
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.45MB, end 93.12MB, increase: 73.67MB
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db-plugin-register: programming start:93.76MB, end 95.64MB, increase: 1.88MB
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:95.69MB, end 98.86MB, increase: 3.17MB
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db-plugin-enable: project start:95.85MB, end 98.86MB, increase: 3.01MB
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:93.12MB, end 98.87MB, increase: 5.75MB
12-16-2024 11:33:37-debug: asset-db:worker-init: initPlugin (123ms)
12-16-2024 11:33:37-debug: [Assets Memory track]: asset-db:worker-init start:19.44MB, end 98.92MB, increase: 79.48MB
12-16-2024 11:33:37-debug: Run asset db hook programming:beforePreStart ...
12-16-2024 11:33:37-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
12-16-2024 13:27:25-debug: // ---- build task Query asset bundle ----
12-16-2024 13:27:25-debug: [Build Memory track]: Query asset bundle start:312.27MB, end 312.34MB, increase: 70.93KB
12-16-2024 13:27:25-debug: Query asset bundle start5%
12-16-2024 13:27:25-debug: run build task Query asset bundle success in 5 ms √5%
12-16-2024 13:27:25-debug: run build task Query asset bundle success in 0 ms √10%
12-16-2024 13:27:25-debug: [Build Memory track]: Query asset bundle start:312.35MB, end 312.36MB, increase: 9.88KB
12-16-2024 13:27:25-debug: Sort some build options to settings.json start10%
12-16-2024 13:27:25-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:27:25-debug: run build task Sort some build options to settings.json success in 0 ms √12%
12-16-2024 13:27:25-debug: // ---- build task Fill script data to settings ----
12-16-2024 13:27:25-debug: Fill script data to settings start12%
12-16-2024 13:27:25-debug: [Build Memory track]: Sort some build options to settings.json start:312.37MB, end 312.38MB, increase: 10.44KB
12-16-2024 13:27:25-debug: // ---- build task Fill script data to settings ---- (1ms)
12-16-2024 13:27:25-debug: [Build Memory track]: Fill script data to settings start:312.39MB, end 312.40MB, increase: 12.35KB
12-16-2024 13:27:25-debug: run build task Fill script data to settings success in 1 ms √13%
12-16-2024 13:27:25-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:27:25-debug: Sort some build options to settings.json start13%
12-16-2024 13:27:25-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
12-16-2024 13:27:25-debug: run build task Sort some build options to settings.json success in 1 ms √15%
12-16-2024 13:27:25-debug: [Build Memory track]: Sort some build options to settings.json start:312.41MB, end 310.93MB, increase: -1514.72KB
12-16-2024 13:28:05-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:28:05-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:28:05-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:28:07-debug: programming:execute-script (12ms)
12-16-2024 13:28:07-debug: Query all assets info in project
12-16-2024 13:28:07-debug: init custom config: keepNodeUuid: false, useCache: true
12-16-2024 13:28:07-debug:   Number of all scenes: 1
12-16-2024 13:28:07-debug:   Number of all scripts: 2
12-16-2024 13:28:07-debug:   Number of other assets: 326
12-16-2024 13:28:07-debug: reload all scripts.
12-16-2024 13:28:07-debug: Set detail map pack:///resolution-detail-map.json: {}
12-16-2024 13:28:07-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
12-16-2024 13:28:07-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
12-16-2024 13:28:07-debug: Invalidating 'pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js'
12-16-2024 13:28:07-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 13:28:07-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:07-debug: [[Executor]] Register DebugViewRuntimeControl
12-16-2024 13:28:07-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
12-16-2024 13:28:07-debug: Unregister DebugViewRuntimeControl
12-16-2024 13:28:07-warn: You are explicitly specifying `undefined` type to cc property "radius" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:07-warn: You are explicitly specifying `undefined` type to cc property "angleRotateSpeed" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:07-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
12-16-2024 13:28:07-debug: [[Executor]] Register RotateAroundComp
12-16-2024 13:28:07-debug: Incremental keys: 
12-16-2024 13:28:07-debug: Query asset bundle start0%
12-16-2024 13:28:07-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:07-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:07-debug: Unregister RotateAroundComp
12-16-2024 13:28:07-debug: [[Executor]] Module "pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js" loaded.
12-16-2024 13:28:07-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
12-16-2024 13:28:07-debug: // ---- build task Query asset bundle ---- (9ms)
12-16-2024 13:28:07-debug: Query asset bundle start5%
12-16-2024 13:28:07-debug: [Build Memory track]: Query asset bundle start:312.04MB, end 312.41MB, increase: 384.27KB
12-16-2024 13:28:07-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:07-debug: run build task Query asset bundle success in 9 ms √5%
12-16-2024 13:28:07-debug: run build task Query asset bundle success in 0 ms √10%
12-16-2024 13:28:07-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:07-debug: Sort some build options to settings.json start10%
12-16-2024 13:28:07-debug: [Build Memory track]: Query asset bundle start:312.42MB, end 312.43MB, increase: 9.88KB
12-16-2024 13:28:07-debug: run build task Sort some build options to settings.json success in 0 ms √12%
12-16-2024 13:28:07-debug: [Build Memory track]: Sort some build options to settings.json start:312.44MB, end 312.45MB, increase: 10.44KB
12-16-2024 13:28:07-debug: Fill script data to settings start12%
12-16-2024 13:28:07-debug: // ---- build task Fill script data to settings ----
12-16-2024 13:28:07-debug: // ---- build task Fill script data to settings ---- (1ms)
12-16-2024 13:28:07-debug: Sort some build options to settings.json start13%
12-16-2024 13:28:07-debug: [Build Memory track]: Fill script data to settings start:312.46MB, end 312.47MB, increase: 12.34KB
12-16-2024 13:28:07-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:07-debug: run build task Fill script data to settings success in 1 ms √13%
12-16-2024 13:28:07-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
12-16-2024 13:28:07-debug: run build task Sort some build options to settings.json success in 1 ms √15%
12-16-2024 13:28:07-debug: [Build Memory track]: Sort some build options to settings.json start:312.48MB, end 312.59MB, increase: 115.30KB
12-16-2024 13:28:20-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:28:20-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:28:20-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:28:23-debug: programming:execute-script (7ms)
12-16-2024 13:28:24-debug: Query all assets info in project
12-16-2024 13:28:24-debug: init custom config: keepNodeUuid: false, useCache: true
12-16-2024 13:28:24-debug:   Number of all scenes: 1
12-16-2024 13:28:24-debug:   Number of all scripts: 2
12-16-2024 13:28:24-debug:   Number of other assets: 326
12-16-2024 13:28:24-debug: reload all scripts.
12-16-2024 13:28:24-debug: Set detail map pack:///resolution-detail-map.json: {}
12-16-2024 13:28:24-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
12-16-2024 13:28:24-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
12-16-2024 13:28:24-debug: Invalidating 'pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js'
12-16-2024 13:28:24-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 13:28:24-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:24-debug: [[Executor]] Register DebugViewRuntimeControl
12-16-2024 13:28:24-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
12-16-2024 13:28:24-debug: [[Executor]] Register RotateAroundComp
12-16-2024 13:28:24-debug: Unregister RotateAroundComp
12-16-2024 13:28:24-warn: You are explicitly specifying `undefined` type to cc property "angleRotateSpeed" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:24-debug: [[Executor]] Module "pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js" loaded.
12-16-2024 13:28:24-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:24-debug: Incremental keys: 
12-16-2024 13:28:24-debug: Query asset bundle start0%
12-16-2024 13:28:24-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:24-debug: Unregister DebugViewRuntimeControl
12-16-2024 13:28:24-warn: You are explicitly specifying `undefined` type to cc property "radius" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:24-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
12-16-2024 13:28:24-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
12-16-2024 13:28:24-debug: // ---- build task Query asset bundle ---- (5ms)
12-16-2024 13:28:24-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:24-debug: [Build Memory track]: Query asset bundle start:314.39MB, end 314.55MB, increase: 165.58KB
12-16-2024 13:28:24-debug: Query asset bundle start5%
12-16-2024 13:28:24-debug: run build task Query asset bundle success in 5 ms √5%
12-16-2024 13:28:24-debug: run build task Query asset bundle success in 0 ms √10%
12-16-2024 13:28:24-debug: [Build Memory track]: Query asset bundle start:314.56MB, end 314.57MB, increase: 10.20KB
12-16-2024 13:28:24-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:24-debug: Sort some build options to settings.json start10%
12-16-2024 13:28:24-debug: run build task Sort some build options to settings.json success in 0 ms √12%
12-16-2024 13:28:24-debug: [Build Memory track]: Sort some build options to settings.json start:314.58MB, end 314.59MB, increase: 10.47KB
12-16-2024 13:28:24-debug: Fill script data to settings start12%
12-16-2024 13:28:24-debug: // ---- build task Fill script data to settings ----
12-16-2024 13:28:24-debug: run build task Fill script data to settings success in 0 ms √13%
12-16-2024 13:28:24-debug: Sort some build options to settings.json start13%
12-16-2024 13:28:24-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:24-debug: [Build Memory track]: Fill script data to settings start:314.60MB, end 314.61MB, increase: 10.07KB
12-16-2024 13:28:24-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
12-16-2024 13:28:24-debug: run build task Sort some build options to settings.json success in 2 ms √15%
12-16-2024 13:28:24-debug: [Build Memory track]: Sort some build options to settings.json start:314.62MB, end 314.73MB, increase: 111.96KB
12-16-2024 13:28:38-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:28:38-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:28:38-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:28:41-debug: programming:execute-script (5ms)
12-16-2024 13:28:42-debug: Query all assets info in project
12-16-2024 13:28:42-debug: init custom config: keepNodeUuid: false, useCache: true
12-16-2024 13:28:42-debug:   Number of all scripts: 2
12-16-2024 13:28:42-debug:   Number of all scenes: 1
12-16-2024 13:28:42-debug:   Number of other assets: 326
12-16-2024 13:28:42-debug: reload all scripts.
12-16-2024 13:28:42-debug: Unregister DebugViewRuntimeControl
12-16-2024 13:28:42-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
12-16-2024 13:28:42-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
12-16-2024 13:28:42-debug: Invalidating 'pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js'
12-16-2024 13:28:42-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
12-16-2024 13:28:42-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:42-debug: [[Executor]] Register DebugViewRuntimeControl
12-16-2024 13:28:42-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
12-16-2024 13:28:42-debug: [[Executor]] Register RotateAroundComp
12-16-2024 13:28:42-warn: You are explicitly specifying `undefined` type to cc property "radius" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:42-warn: You are explicitly specifying `undefined` type to cc property "angleRotateSpeed" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 13:28:42-debug: Unregister RotateAroundComp
12-16-2024 13:28:42-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 13:28:42-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 13:28:42-debug: Query asset bundle start0%
12-16-2024 13:28:42-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:42-debug: Set detail map pack:///resolution-detail-map.json: {}
12-16-2024 13:28:42-debug: [[Executor]] Module "pack:///chunks/f3/f3e0bbfadb0ed7a28a424ef31293a2297b123969.js" loaded.
12-16-2024 13:28:42-debug: Incremental keys: 
12-16-2024 13:28:42-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
12-16-2024 13:28:42-debug: // ---- build task Query asset bundle ---- (6ms)
12-16-2024 13:28:42-debug: run build task Query asset bundle success in 6 ms √5%
12-16-2024 13:28:42-debug: [Build Memory track]: Query asset bundle start:315.64MB, end 315.10MB, increase: -551.00KB
12-16-2024 13:28:42-debug: Query asset bundle start5%
12-16-2024 13:28:42-debug: // ---- build task Query asset bundle ----
12-16-2024 13:28:42-debug: run build task Query asset bundle success in 0 ms √10%
12-16-2024 13:28:42-debug: Sort some build options to settings.json start10%
12-16-2024 13:28:42-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:42-debug: [Build Memory track]: Query asset bundle start:315.11MB, end 315.12MB, increase: 9.91KB
12-16-2024 13:28:42-debug: run build task Sort some build options to settings.json success in 0 ms √12%
12-16-2024 13:28:42-debug: Fill script data to settings start12%
12-16-2024 13:28:42-debug: [Build Memory track]: Sort some build options to settings.json start:315.13MB, end 315.14MB, increase: 10.46KB
12-16-2024 13:28:42-debug: // ---- build task Fill script data to settings ----
12-16-2024 13:28:42-debug: // ---- build task Fill script data to settings ---- (1ms)
12-16-2024 13:28:42-debug: [Build Memory track]: Fill script data to settings start:315.15MB, end 315.16MB, increase: 12.66KB
12-16-2024 13:28:42-debug: Sort some build options to settings.json start13%
12-16-2024 13:28:42-debug: run build task Fill script data to settings success in 1 ms √13%
12-16-2024 13:28:42-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 13:28:42-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
12-16-2024 13:28:42-debug: run build task Sort some build options to settings.json success in 2 ms √15%
12-16-2024 13:28:42-debug: [Build Memory track]: Sort some build options to settings.json start:315.17MB, end 315.29MB, increase: 119.10KB
12-16-2024 13:29:13-debug: refresh db internal success
12-16-2024 13:29:13-debug: refresh db assets success
12-16-2024 13:29:13-debug: Run asset db hook engine-extends:afterRefresh ...
12-16-2024 13:29:13-debug: Run asset db hook engine-extends:afterRefresh success!
12-16-2024 13:29:13-debug: asset-db:refresh-all-database (41ms)
12-16-2024 13:29:13-debug: asset-db:worker-effect-data-processing (1ms)
12-16-2024 13:29:13-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
12-16-2024 13:29:31-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem2.scene...
12-16-2024 13:29:31-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem2.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:29:31-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:29:32-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenesbackground: #aaff85; color: #000;color: #000;
12-16-2024 13:29:38-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:29:38-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:29:38-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:30:21-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:30:21-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:30:21-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:30:30-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
12-16-2024 13:30:30-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scenebackground: #aaff85; color: #000;color: #000;
12-16-2024 13:30:30-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scenes success
12-16-2024 13:31:06-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAroundComp-001.ts...
12-16-2024 13:31:06-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAroundComp-001.tsbackground: #aaff85; color: #000;color: #000;
12-16-2024 13:31:06-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1 success
12-16-2024 13:31:06-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1background: #aaff85; color: #000;color: #000;
12-16-2024 13:31:11-debug: start move asset from /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAroundComp-001.ts -> /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAround2Comp.ts...
12-16-2024 13:31:11-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAround2Comp.ts...
12-16-2024 13:31:11-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAround2Comp.tsbackground: #aaff85; color: #000;color: #000;
12-16-2024 13:31:11-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1 success
12-16-2024 13:31:11-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1...
12-16-2024 13:31:11-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1background: #aaff85; color: #000;color: #000;
12-16-2024 13:31:11-debug: move asset from /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAroundComp-001.ts -> /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAround2Comp.ts success
12-16-2024 13:31:11-debug: refresh asset /Users/admin/Documents/Gamify_Test/assets/Scripts success
12-16-2024 13:31:25-debug: refresh db internal success
12-16-2024 13:31:25-debug: refresh db assets success
12-16-2024 13:31:25-debug: Run asset db hook engine-extends:afterRefresh ...
12-16-2024 13:31:25-debug: Run asset db hook engine-extends:afterRefresh success!
12-16-2024 13:31:25-debug: asset-db:refresh-all-database (36ms)
12-16-2024 13:31:25-debug: asset-db:worker-effect-data-processing (1ms)
12-16-2024 13:31:25-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
12-16-2024 13:33:40-debug: refresh db internal success
12-16-2024 13:33:40-debug: %cImport%c: /Users/admin/Documents/Gamify_Test/assets/Scripts/Problem1/RotateAround2Comp.tsbackground: #aaff85; color: #000;color: #000;
12-16-2024 13:33:40-debug: refresh db assets success
12-16-2024 13:33:40-debug: Run asset db hook engine-extends:afterRefresh success!
12-16-2024 13:33:40-debug: Run asset db hook engine-extends:afterRefresh ...
12-16-2024 13:33:40-debug: asset-db:refresh-all-database (52ms)
12-16-2024 13:33:51-debug: start refresh asset from /Users/admin/Documents/Gamify_Test/assets/Scenes/Problem1.scene...
