12-16-2024 22:33:18-log: Cannot access game frame or container.
12-16-2024 22:33:18-debug: asset-db:require-engine-code (875ms)
12-16-2024 22:33:18-log: Cocos Creator v3.8.1
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db-plugin-enable: project start:94.36MB, end 97.46MB, increase: 3.10MB
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:91.79MB, end 97.46MB, increase: 5.67MB
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:94.19MB, end 97.45MB, increase: 3.26MB
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.52MB, end 91.79MB, increase: 72.27MB
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.44MB, end 94.14MB, increase: 1.71MB
12-16-2024 22:33:18-debug: asset-db:worker-init: initPlugin (142ms)
12-16-2024 22:33:18-debug: [Assets Memory track]: asset-db:worker-init start:19.52MB, end 97.51MB, increase: 77.99MB
12-16-2024 22:33:18-debug: Run asset db hook engine-extends:beforePreStart success!
12-16-2024 22:33:19-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
12-16-2024 22:33:34-debug: [Assets Memory track]: asset-db:worker-init: startup start:547.62MB, end 550.13MB, increase: 2.51MB
12-16-2024 22:33:34-debug: asset-db:worker-startup-database[assets] (2359ms)
12-16-2024 22:33:34-debug: asset-db:start-database (15688ms)
12-16-2024 22:33:34-debug: asset-db:ready (18838ms)
12-16-2024 22:33:34-debug: init worker message success
12-16-2024 22:33:34-debug: [Build Memory track]: builder:worker-init start:545.72MB, end 558.44MB, increase: 12.72MB
12-16-2024 22:33:34-debug: programming:execute-script (3ms)
12-16-2024 22:33:34-debug: builder:worker-init (372ms)
12-16-2024 22:33:35-debug: programming:execute-script (2ms)
12-16-2024 22:35:03-debug: refresh db internal success
12-16-2024 22:35:03-debug: refresh db assets success
12-16-2024 22:35:03-debug: Run asset db hook engine-extends:afterRefresh ...
12-16-2024 22:35:03-debug: Run asset db hook engine-extends:afterRefresh success!
12-16-2024 22:35:03-debug: asset-db:refresh-all-database (69ms)
12-16-2024 22:35:03-debug: asset-db:worker-effect-data-processing (1ms)
12-16-2024 22:35:03-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
12-16-2024 22:35:05-debug: programming:execute-script (12ms)
12-16-2024 22:35:06-debug: Query all assets info in project
12-16-2024 22:35:06-debug: init custom config: keepNodeUuid: false, useCache: true
12-16-2024 22:35:06-debug:   Number of all scenes: 2
12-16-2024 22:35:06-debug:   Number of all scripts: 4
12-16-2024 22:35:06-debug:   Number of other assets: 334
12-16-2024 22:35:06-debug: reload all scripts.
12-16-2024 22:35:06-debug: Set detail map pack:///resolution-detail-map.json: {}
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 22:35:06-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Register DebugViewRuntimeControl
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/24/24ac7d0537e523d6c1d5a67c336cca62fc54d372.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/24/24ac7d0537e523d6c1d5a67c336cca62fc54d372.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/24/24ac7d0537e523d6c1d5a67c336cca62fc54d372.js" loaded.
12-16-2024 22:35:06-warn: You are explicitly specifying `undefined` type to cc property "radius" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:06-debug: [[Executor]] Register RotateAroundComp
12-16-2024 22:35:06-warn: You are explicitly specifying `undefined` type to cc property "angleRotateSpeed" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/8b/8b0c741c37ad7d36c7762e5b96f8c7bda3283359.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/8b/8b0c741c37ad7d36c7762e5b96f8c7bda3283359.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Register ItemComp
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/8b/8b0c741c37ad7d36c7762e5b96f8c7bda3283359.js" loaded.
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/39/39f9d9e8b32ed58cae0168fa6ea9288de860bb63.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/39/39f9d9e8b32ed58cae0168fa6ea9288de860bb63.js is not in module cache!
12-16-2024 22:35:06-debug: /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js resolved to /Users/admin/Documents/GitHub/Gamify_Test/temp/programming/packer-driver/targets/editor/chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js is not in module cache!
12-16-2024 22:35:06-debug: [[Executor]] Register ScrollComp
12-16-2024 22:35:06-warn: You are explicitly specifying `undefined` type to cc property "itemSpacing" of cc class "ScrollComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/39/39f9d9e8b32ed58cae0168fa6ea9288de860bb63.js" loaded.
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 22:35:06-debug: Incremental keys: 
12-16-2024 22:35:06-debug: Query asset bundle start0%
12-16-2024 22:35:06-debug: // ---- build task Query asset bundle ----
12-16-2024 22:35:06-debug: [[Executor]] Module "pack:///chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js" loaded.
12-16-2024 22:35:06-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
12-16-2024 22:35:06-debug: // ---- build task Query asset bundle ---- (52ms)
12-16-2024 22:35:06-debug: // ---- build task Query asset bundle ----
12-16-2024 22:35:06-debug: run build task Query asset bundle success in 52 ms √5%
12-16-2024 22:35:06-debug: Query asset bundle start5%
12-16-2024 22:35:06-debug: [Build Memory track]: Query asset bundle start:303.84MB, end 302.88MB, increase: -988.20KB
12-16-2024 22:35:06-debug: // ---- build task Query asset bundle ---- (1ms)
12-16-2024 22:35:06-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 22:35:06-debug: run build task Query asset bundle success in 1 ms √10%
12-16-2024 22:35:06-debug: Sort some build options to settings.json start10%
12-16-2024 22:35:06-debug: [Build Memory track]: Query asset bundle start:302.88MB, end 302.90MB, increase: 11.42KB
12-16-2024 22:35:06-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
12-16-2024 22:35:06-debug: [Build Memory track]: Sort some build options to settings.json start:302.91MB, end 302.92MB, increase: 13.97KB
12-16-2024 22:35:06-debug: run build task Sort some build options to settings.json success in 1 ms √12%
12-16-2024 22:35:06-debug: // ---- build task Fill script data to settings ----
12-16-2024 22:35:06-debug: Fill script data to settings start12%
12-16-2024 22:35:06-debug: run build task Fill script data to settings success in 0 ms √13%
12-16-2024 22:35:06-debug: [Build Memory track]: Fill script data to settings start:302.93MB, end 302.94MB, increase: 15.01KB
12-16-2024 22:35:06-debug: Sort some build options to settings.json start13%
12-16-2024 22:35:06-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 22:35:06-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
12-16-2024 22:35:06-debug: run build task Sort some build options to settings.json success in 6 ms √15%
12-16-2024 22:35:06-debug: [Build Memory track]: Sort some build options to settings.json start:302.95MB, end 303.08MB, increase: 127.78KB
12-16-2024 22:35:12-debug: programming:execute-script (3ms)
12-16-2024 22:35:12-debug: Query all assets info in project
12-16-2024 22:35:12-debug: init custom config: keepNodeUuid: false, useCache: true
12-16-2024 22:35:12-debug:   Number of all scenes: 2
12-16-2024 22:35:12-debug:   Number of all scripts: 4
12-16-2024 22:35:12-debug:   Number of other assets: 334
12-16-2024 22:35:12-debug: reload all scripts.
12-16-2024 22:35:12-debug: Set detail map pack:///resolution-detail-map.json: {}
12-16-2024 22:35:12-debug: Unregister ScrollComp
12-16-2024 22:35:12-debug: Unregister DebugViewRuntimeControl
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
12-16-2024 22:35:12-debug: Unregister RotateAroundComp
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/24/24ac7d0537e523d6c1d5a67c336cca62fc54d372.js'
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/8b/8b0c741c37ad7d36c7762e5b96f8c7bda3283359.js'
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/39/39f9d9e8b32ed58cae0168fa6ea9288de860bb63.js'
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js'
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Register DebugViewRuntimeControl
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Register RotateAroundComp
12-16-2024 22:35:12-warn: You are explicitly specifying `undefined` type to cc property "radius" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:12-warn: You are explicitly specifying `undefined` type to cc property "angleRotateSpeed" of cc class "RotateAroundComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/24/24ac7d0537e523d6c1d5a67c336cca62fc54d372.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Register ItemComp
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/8b/8b0c741c37ad7d36c7762e5b96f8c7bda3283359.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Register ScrollComp
12-16-2024 22:35:12-warn: You are explicitly specifying `undefined` type to cc property "itemSpacing" of cc class "ScrollComp".Is this intended? If not, this may indicate a circular reference.For example: // foo.tsimport { _decorator } from 'cc';import { Bar } from './bar';  // Given that './bar' also reference 'foo.ts'.                              // When importing './bar', execution of './bar' is hung on to wait execution of 'foo.ts',                              // the `Bar` imported here is `undefined` until './bar' finish its execution.                              // It leads to that@_decorator.ccclass           //  ↓export class Foo {            //  ↓    @_decorator.type(Bar)     //  → is equivalent to `@_decorator.type(undefined)`    public bar: Bar;          // To eliminate this error, either:                              // - Refactor your module structure(recommended), or                              // - specify the type as cc class name: `@_decorator.type('Bar'/* or any name you specified for `Bar` */)`}
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/39/39f9d9e8b32ed58cae0168fa6ea9288de860bb63.js" loaded.
12-16-2024 22:35:12-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
12-16-2024 22:35:12-debug: Incremental keys: 
12-16-2024 22:35:12-debug: Query asset bundle start0%
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js'
12-16-2024 22:35:12-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
12-16-2024 22:35:12-debug: // ---- build task Query asset bundle ----
12-16-2024 22:35:12-debug: Unregister ItemComp
12-16-2024 22:35:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
12-16-2024 22:35:12-debug: // ---- build task Query asset bundle ---- (7ms)
12-16-2024 22:35:12-debug: // ---- build task Query asset bundle ----
12-16-2024 22:35:12-debug: [Build Memory track]: Query asset bundle start:299.28MB, end 297.95MB, increase: -1370.22KB
12-16-2024 22:35:12-debug: Query asset bundle start5%
12-16-2024 22:35:12-debug: run build task Query asset bundle success in 7 ms √5%
12-16-2024 22:35:12-debug: run build task Query asset bundle success in 0 ms √10%
12-16-2024 22:35:12-debug: [Build Memory track]: Query asset bundle start:297.96MB, end 297.97MB, increase: 10.33KB
12-16-2024 22:35:12-debug: Sort some build options to settings.json start10%
12-16-2024 22:35:12-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 22:35:12-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
12-16-2024 22:35:12-debug: [Build Memory track]: Sort some build options to settings.json start:297.97MB, end 297.99MB, increase: 13.62KB
12-16-2024 22:35:12-debug: Fill script data to settings start12%
12-16-2024 22:35:12-debug: run build task Sort some build options to settings.json success in 1 ms √12%
12-16-2024 22:35:12-debug: // ---- build task Fill script data to settings ----
12-16-2024 22:35:12-debug: run build task Fill script data to settings success in 0 ms √13%
12-16-2024 22:35:12-debug: [Build Memory track]: Fill script data to settings start:298.00MB, end 298.01MB, increase: 11.17KB
12-16-2024 22:35:12-debug: Sort some build options to settings.json start13%
12-16-2024 22:35:12-debug: // ---- build task Sort some build options to settings.json ----
12-16-2024 22:35:12-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
12-16-2024 22:35:12-debug: [Build Memory track]: Sort some build options to settings.json start:298.02MB, end 298.13MB, increase: 117.17KB
12-16-2024 22:35:12-debug: run build task Sort some build options to settings.json success in 1 ms √15%
12-16-2024 22:35:38-debug: AssetDB.dataManaer is deprecated, Please use AssetDB.dataManager instead.
12-16-2024 22:35:38-debug: programming:execute-script (330ms)
12-16-2024 22:35:39-debug: start remove asset /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/auto-atlas.pac...
12-16-2024 22:35:39-debug: start refresh asset from /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/auto-atlas.pac...
12-16-2024 22:35:39-debug: %cDestroy%c: /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/auto-atlas.pacbackground: #ffb8b8; color: #000;color: #000;
12-16-2024 22:35:39-debug: refresh asset /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2 success
12-16-2024 22:35:39-debug: remove asset /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/auto-atlas.pac success
12-16-2024 22:35:39-debug: %cImport%c: /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2background: #aaff85; color: #000;color: #000;
12-16-2024 22:35:45-debug: start refresh asset from /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/Font/auto-atlas.pac...
12-16-2024 22:35:45-debug: %cImport%c: /Users/admin/Documents/GitHub/Gamify_Test/assets/Textures/Problem2/Font/auto-atlas.pacbackground: #aaff85; color: #000;color: #000;
